exam_category,exam_type,quiz_id,en_quiz_title,most_vote,correct,en_A,en_B,en_C,en_D,en_E,en_F,en_G,ko_quiz_title,ko_A,ko_B,ko_C,ko_D,ko_E,ko_G,subject,choice_count,ko_F
udemy,CLF-01,49,Which of the following features of an Amazon S3 bucket can only be suspended once they have been enabled?,C,C,Requester Pays,Server Access Logging,Versioning,Static Website Hosting,,,,Amazon S3 버킷의 다음 기능 중 활성화된 후에만 일시 중지할 수 있는 기능은 무엇입니까?,요청자 지불,서버 액세스 로깅,버전 관리,정적 웹사이트 호스팅,,,0,,
udemy,CLF-01,50,An IT consultant is helping the owner of a medium-sized business set up an AWS account. What are the security recommendations he must follow while creating the AWS account root user? (Select two),AD,AD,Enable Multi Factor Authentication (MFA) for the AWS account root user account,Encrypt the access keys and save them on Amazon S3,Create AWS account root user access keys and share those keys only with the business owner,Create a strong password for the AWS account root user,Send an email to the business owner with details of the login username and password for the AWS root user. This will help the business owner to troubleshoot any login issues in future,,,IT 컨설턴트가 중소기업 소유주가 AWS 계정을 설정하도록 돕고 있습니다. AWS 계정 루트 사용자를 생성하는 동안 준수해야 하는 보안 권장 사항은 무엇입니까? (2개 선택),AWS 계정 루트 사용자 계정에 대해 Multi Factor Authentication(MFA) 활성화,액세스 키를 암호화하고 Amazon S3에 저장,AWS 계정 루트 사용자 액세스 키를 생성하고 해당 키를 비즈니스 소유자와만 공유,AWS 계정 루트 사용자에 대한 강력한 암호 생성,AWS 루트 사용자의 로그인 사용자 이름 및 암호 세부 정보와 함께 비즈니스 소유자에게 이메일을 보냅니다. 이렇게 하면 비즈니스 소유자가 향후 로그인 문제를 해결하는 데 도움이 됩니다.,,0,,
udemy,CLF-01,51,"The solo founder at a tech startup has just created a brand new AWS account. The founder has provisioned an EC2 instance 1A which is running in region A. Later, he takes a snapshot of the instance 1A and then creates a new AMI in region A from this snapshot. This AMI is then copied into another region B. The founder provisions an instance 1B in region B using this new AMI in region B.At this point in time, what entities exist in region B?",D,D,1 EC2 instance and 2 AMIs exist in region B,1 EC2 instance and 1 AMI exist in region B,1 EC2 instance and 1 snapshot exist in region B,"1 EC2 instance, 1 AMI and 1 snapshot exist in region B",,,,기술 스타트업의 단독 창업자가 방금 새로운 AWS 계정을 만들었습니다. 설립자는 리전 A에서 실행 중인 EC2 인스턴스 1A를 프로비저닝했습니다. 나중에 인스턴스 1A의 스냅샷을 만든 다음 이 스냅샷에서 리전 A에 새 AMI를 생성합니다. 그런 다음 이 AMI는 다른 리전 B로 복사됩니다. 설립자는 리전 B에서 이 새 AMI를 사용하여 리전 B에서 인스턴스 1B를 프로비저닝합니다.이 시점에서 영역 B에는 어떤 엔터티가 존재합니까?,1개의 EC2 인스턴스와 2개의 AMI가 리전 B에 존재합니다.,1개의 EC2 인스턴스와 1개의 AMI가 리전 B에 존재합니다.,1개의 EC2 인스턴스와 1개의 스냅샷이 리전 B에 존재합니다.,"1개의 EC2 인스턴스, 1개의 AMI 및 1개의 스냅샷이 리전 B에 존재합니다.",,,0,,
udemy,CLF-01,52,A new DevOps engineer has just joined a development team and wants to understand the replication capabilities for RDS Multi-AZ as well as RDS Read-replicas.Which of the following correctly summarizes these capabilities for the given database?,C,C,"Multi-AZ follows asynchronous replication and spans at least two Availability Zones within a single region. Read replicas follow asynchronous replication and can be within an Availability Zone, Cross-AZ, or Cross-Region","Multi-AZ follows asynchronous replication and spans one Availability Zone within a single region. Read replicas follow synchronous replication and can be within an Availability Zone, Cross-AZ, or Cross-Region","Multi-AZ follows synchronous replication and spans at least two Availability Zones within a single region. Read replicas follow asynchronous replication and can be within an Availability Zone, Cross-AZ, or Cross-Region","Multi-AZ follows asynchronous replication and spans at least two Availability Zones within a single region. Read replicas follow synchronous replication and can be within an Availability Zone, Cross-AZ, or Cross-Region",,,,새로운 DevOps 엔지니어가 방금 개발 팀에 합류했으며 RDS 다중 AZ 및 RDS 읽기 복제본의 복제 기능을 이해하고자 합니다.다음 중 주어진 데이터베이스에 대한 이러한 기능을 올바르게 요약한 것은 무엇입니까?,"다중 AZ는 비동기식 복제를 따르고 단일 지역 내에서 최소 두 개의 가용 영역에 걸쳐 있습니다. 읽기 전용 복제본은 비동기식 복제를 따르며 가용 영역, 교차 AZ 또는 교차 지역 내에 있을 수 있습니다.","다중 AZ는 비동기식 복제를 따르고 단일 지역 내에서 하나의 가용 영역에 걸쳐 있습니다. 읽기 전용 복제본은 동기식 복제를 따르며 가용 영역, 교차 AZ 또는 교차 지역 내에 있을 수 있습니다.","다중 AZ는 동기식 복제를 따르고 단일 지역 내에서 최소 두 개의 가용 영역에 걸쳐 있습니다. 읽기 전용 복제본은 비동기식 복제를 따르며 가용 영역, 교차 AZ 또는 교차 지역 내에 있을 수 있습니다.","다중 AZ는 비동기식 복제를 따르고 단일 지역 내에서 최소 두 개의 가용 영역에 걸쳐 있습니다. 읽기 전용 복제본은 동기식 복제를 따르며 가용 영역, 교차 AZ 또는 교차 지역 내에 있을 수 있습니다.",,,0,,
udemy,CLF-01,53,A Big Data analytics company wants to set up an AWS cloud architecture that throttles requests in case of sudden traffic spikes. The company is looking for AWS services that can be used for buffering or throttling to handle such traffic variations.Which of the following services can be used to support this requirement?,A,A,"Amazon API Gateway, Amazon SQS and Amazon Kinesis","Amazon Gateway Endpoints, Amazon SQS and Amazon Kinesis","Elastic Load Balancer, Amazon SQS, AWS Lambda","Amazon SQS, Amazon SNS and AWS Lambda",,,,빅 데이터 분석 회사는 갑작스러운 트래픽 급증 시 요청을 제한하는 AWS 클라우드 아키텍처를 설정하려고 합니다. 회사는 이러한 트래픽 변동을 처리하기 위해 버퍼링 또는 스로틀링에 사용할 수 있는 AWS 서비스를 찾고 있습니다.다음 중 이 요구 사항을 지원하는 데 사용할 수 있는 서비스는 무엇입니까?,"Amazon API 게이트웨이, Amazon SQS 및 Amazon Kinesis","Amazon Gateway 엔드포인트, Amazon SQS 및 Amazon Kinesis","Elastic Load Balancer, Amazon SQS, AWS Lambda","Amazon SQS, Amazon SNS 및 AWS Lambda",,,0,,
udemy,CLF-01,54,"The DevOps team at an e-commerce company wants to perform some maintenance work on a specific EC2 instance that is part of an Auto Scaling group using a step scaling policy. The team is facing a maintenance challenge - every time the team deploys a maintenance patch, the instance health check status shows as out of service for a few minutes. This causes the Auto Scaling group to provision another replacement instance immediately.As a solutions architect, which are the MOST time/resource efficient steps that you would recommend so that the maintenance work can be completed at the earliest? (Select two)",BD,BD,"Take a snapshot of the instance, create a new AMI and then launch a new instance using this AMI. Apply the maintenance patch to this new instance and then add it back to the Auto Scaling Group by using the manual scaling policy. Terminate the earlier instance that had the maintenance issue","Suspend the ReplaceUnhealthy process type for the Auto Scaling group and apply the maintenance patch to the instance. Once the instance is ready, you can manually set the instance's health status back to healthy and activate the ReplaceUnhealthy process type again","Suspend the ScheduledActions process type for the Auto Scaling group and apply the maintenance patch to the instance. Once the instance is ready, you can you can manually set the instance's health status back to healthy and activate the ScheduledActions process type again","Put the instance into the Standby state and then update the instance by applying the maintenance patch. Once the instance is ready, you can exit the Standby state and then return the instance to service",Delete the Auto Scaling group and apply the maintenance fix to the given instance. Create a new Auto Scaling group and add all the instances again using the manual scaling policy,,,전자 상거래 회사의 DevOps 팀은 단계 조정 정책을 사용하여 Auto Scaling 그룹의 일부인 특정 EC2 인스턴스에서 일부 유지 관리 작업을 수행하려고 합니다. 팀은 유지 관리 문제에 직면해 있습니다. 팀이 유지 관리 패치를 배포할 때마다 인스턴스 상태 확인 상태가 몇 분 동안 서비스 중단으로 표시됩니다. 이로 인해 Auto Scaling 그룹이 다른 대체 인스턴스를 즉시 프로비저닝합니다.솔루션 설계자로서 유지 관리 작업을 가장 빨리 완료할 수 있도록 권장하는 가장 시간/자원 효율적인 단계는 무엇입니까? (2개 선택),인스턴스의 스냅샷을 만들고 새 AMI를 만든 다음 이 AMI를 사용하여 새 인스턴스를 시작합니다. 이 새 인스턴스에 유지 관리 패치를 적용한 다음 수동 조정 정책을 사용하여 Auto Scaling 그룹에 다시 추가합니다. 유지 관리 문제가 있는 이전 인스턴스를 종료합니다.,Auto Scaling 그룹에 대한 ReplaceUnhealthy 프로세스 유형을 일시 중지하고 유지 관리 패치를 인스턴스에 적용합니다. 인스턴스가 준비되면 수동으로 인스턴스의 상태를 다시 정상으로 설정하고 ReplaceUnhealthy 프로세스 유형을 다시 활성화할 수 있습니다.,Auto Scaling 그룹에 대한 ScheduledActions 프로세스 유형을 일시 중단하고 유지 관리 패치를 인스턴스에 적용합니다. 인스턴스가 준비되면 수동으로 인스턴스의 상태를 다시 정상으로 설정하고 ScheduledActions 프로세스 유형을 다시 활성화할 수 있습니다.,인스턴스를 대기 상태로 전환한 다음 유지 관리 패치를 적용하여 인스턴스를 업데이트합니다. 인스턴스가 준비되면 대기 상태를 종료한 다음 인스턴스를 서비스 상태로 되돌릴 수 있습니다.,Auto Scaling 그룹을 삭제하고 지정된 인스턴스에 유지 관리 수정 사항을 적용합니다. 새 Auto Scaling 그룹을 생성하고 수동 조정 정책을 사용하여 모든 인스턴스를 다시 추가합니다.,,0,,
udemy,CLF-01,55,A file-hosting service uses Amazon S3 under the hood to power its storage offerings. Currently all the customer files are uploaded directly under a single S3 bucket. The engineering team has started seeing scalability issues where customer file uploads have started failing during the peak access hours with more than 5000 requests per second.Which of the following is the MOST resource efficient and cost-optimal way of addressing this issue?,B,B,Change the application architecture to use EFS instead of Amazon S3 for storing the customers' uploaded files,Change the application architecture to create customer-specific custom prefixes within the single bucket and then upload the daily files into those prefixed locations,Change the application architecture to create a new S3 bucket for each day's data and then upload the daily files directly under that day's bucket,Change the application architecture to create a new S3 bucket for each customer and then upload each customer's files directly under the respective buckets,,,,파일 호스팅 서비스는 내부적으로 Amazon S3를 사용하여 스토리지 오퍼링을 강화합니다. 현재 모든 고객 파일은 단일 S3 버킷 아래에 직접 업로드됩니다. 엔지니어링 팀은 초당 5000개 이상의 요청으로 액세스가 가장 많은 시간 동안 고객 파일 업로드가 실패하기 시작하는 확장성 문제를 확인하기 시작했습니다.다음 중 이 문제를 해결하는 가장 효율적이고 비용 효율적인 방법은 무엇입니까?,고객이 업로드한 파일을 저장하기 위해 Amazon S3 대신 EFS를 사용하도록 애플리케이션 아키텍처 변경,애플리케이션 아키텍처를 변경하여 단일 버킷 내에서 고객별 사용자 지정 접두사를 생성한 다음 해당 접두사 위치에 일일 파일을 업로드합니다.,애플리케이션 아키텍처를 변경하여 매일의 데이터에 대한 새 S3 버킷을 생성한 다음 해당 날짜의 버킷 바로 아래에 매일 파일을 업로드합니다.,애플리케이션 아키텍처를 변경하여 각 고객에 대한 새 S3 버킷을 생성한 다음 각 버킷 아래에 각 고객의 파일을 직접 업로드합니다.,,,0,,
udemy,CLF-01,56,A geological research agency maintains the seismological data for the last 100 years. The data has a velocity of 1GB per minute. You would like to store the data with only the most relevant attributes to build a predictive model for earthquakes.What AWS services would you use to build the most cost-effective solution with the LEAST amount of infrastructure maintenance?,D,D,Ingest the data in a Spark Streaming Cluster on EMR use Spark Streaming transformations before writing to S3,Ingest the data in Kinesis Data Streams and use an intermediary Lambda function to filter and transform the incoming stream before the output is dumped on S3,Ingest the data in Kinesis Data Analytics and use SQL queries to filter and transform the data before writing to S3,Ingest the data in Kinesis Data Firehose and use an intermediary Lambda function to filter and transform the incoming stream before the output is dumped on S3,,,,지질 조사 기관은 지난 100년 동안의 지진 데이터를 유지 관리합니다. 데이터 속도는 분당 1GB입니다. 지진에 대한 예측 모델을 구축하기 위해 가장 관련성이 높은 특성만 있는 데이터를 저장하려고 합니다.최소한의 인프라 유지 관리로 가장 비용 효율적인 솔루션을 구축하기 위해 어떤 AWS 서비스를 사용하시겠습니까?,S3에 쓰기 전에 Spark Streaming 변환을 사용하는 EMR의 Spark Streaming Cluster에서 데이터 수집,Kinesis Data Streams에서 데이터를 수집하고 중간 Lambda 함수를 사용하여 출력이 S3에 덤프되기 전에 들어오는 스트림을 필터링하고 변환합니다.,Kinesis Data Analytics에서 데이터를 수집하고 SQL 쿼리를 사용하여 S3에 쓰기 전에 데이터를 필터링하고 변환합니다.,Kinesis Data Firehose에서 데이터를 수집하고 중간 Lambda 함수를 사용하여 출력이 S3에 덤프되기 전에 들어오는 스트림을 필터링하고 변환합니다.,,,0,,
udemy,CLF-01,57,"A company uses Amazon S3 buckets for storing sensitive customer data. The company has defined different retention periods for different objects present in the Amazon S3 buckets, based on the compliance requirements. But, the retention rules do not seem to work as expected.Which of the following options represent a valid configuration for setting up retention periods for objects in Amazon S3 buckets? (Select two)",BC,BC,"When you use bucket default settings, you specify a Retain Until Date for the object version",Different versions of a single object can have different retention modes and periods,"When you apply a retention period to an object version explicitly, you specify a Retain Until Date for the object version",The bucket default settings will override any explicit retention mode or period you request on an object version,You cannot place a retention period on an object version through a bucket default setting,,,회사는 민감한 고객 데이터를 저장하기 위해 Amazon S3 버킷을 사용합니다. 회사는 규정 준수 요구 사항에 따라 Amazon S3 버킷에 있는 다양한 객체에 대해 서로 다른 보존 기간을 정의했습니다. 그러나 보관 규칙이 예상대로 작동하지 않는 것 같습니다.다음 중 Amazon S3 버킷의 객체에 대한 보존 기간을 설정하기 위한 유효한 구성을 나타내는 옵션은 무엇입니까? (2개 선택),Retain Until Date버킷 기본 설정을 사용하는 경우 객체 버전에 대해 지정합니다.,단일 객체의 다른 버전은 다른 보존 모드 및 기간을 가질 수 있습니다.,보관 기간을 객체 버전에 명시적으로 적용하는 경우 Retain Until Date객체 버전에 대해 를 지정합니다.,버킷 기본 설정은 객체 버전에서 요청한 모든 명시적 보관 모드 또는 기간을 재정의합니다.,버킷 기본 설정을 통해 객체 버전에 보관 기간을 지정할 수 없습니다.,,0,,
udemy,CLF-01,58,"An audit department generates and accesses the audit reports only twice in a financial year. The department uses AWS Step Functions to orchestrate the report creating process that has failover and retry scenarios built into the solution. The underlying data to create these audit reports is stored on S3, runs into hundreds of Terabytes and should be available with millisecond latency.As a solutions architect, which is the MOST cost-effective storage class that you would recommend to be used for this use-case?",A,A,Amazon S3 Standard-Infrequent Access (S3 Standard-IA),Amazon S3 Glacier Deep Archive,Amazon S3 Standard,Amazon S3 Intelligent-Tiering (S3 Intelligent-Tiering),,,,감사 부서는 회계 연도에 두 번만 감사 보고서를 생성하고 액세스합니다. 이 부서는 AWS Step Functions를 사용하여 솔루션에 내장된 장애 조치 및 재시도 시나리오가 있는 보고서 작성 프로세스를 오케스트레이션합니다. 이러한 감사 보고서를 생성하기 위한 기본 데이터는 S3에 저장되고 수백 테라바이트로 실행되며 밀리초 지연 시간으로 사용할 수 있어야 합니다.솔루션 설계자로서 이 사용 사례에 사용하도록 권장하는 가장 비용 효율적인 스토리지 클래스는 무엇입니까?,Amazon S3 Standard-Infrequent Access(S3 Standard-IA),Amazon S3 Glacier 딥 아카이브,아마존 S3 스탠다드,Amazon S3 지능형 계층화(S3 지능형 계층화),,,0,,
udemy,CLF-01,59,"An IT security consultancy is working on a solution to protect data stored in S3 from any malicious activity as well as check for any vulnerabilities on EC2 instances.As a solutions architect, which of the following solutions would you suggest to help address the given requirement?",D,D,Use Amazon GuardDuty to monitor any malicious activity on data stored in S3. Use security assessments provided by Amazon GuardDuty to check for vulnerabilities on EC2 instances,Use Amazon Inspector to monitor any malicious activity on data stored in S3. Use security assessments provided by Amazon Inspector to check for vulnerabilities on EC2 instances,Use Amazon Inspector to monitor any malicious activity on data stored in S3. Use security assessments provided by Amazon GuardDuty to check for vulnerabilities on EC2 instances,Use Amazon GuardDuty to monitor any malicious activity on data stored in S3. Use security assessments provided by Amazon Inspector to check for vulnerabilities on EC2 instances,,,,IT 보안 컨설팅 회사는 악의적인 활동으로부터 S3에 저장된 데이터를 보호하고 EC2 인스턴스의 취약성을 확인하는 솔루션을 개발하고 있습니다.솔루션 설계자로서 주어진 요구 사항을 해결하는 데 도움이 되도록 다음 중 어떤 솔루션을 제안하시겠습니까?,Amazon GuardDuty를 사용하여 S3에 저장된 데이터에 대한 모든 악의적인 활동을 모니터링합니다. Amazon GuardDuty에서 제공하는 보안 평가를 사용하여 EC2 인스턴스의 취약성 확인,Amazon Inspector를 사용하여 S3에 저장된 데이터에 대한 악의적인 활동을 모니터링합니다. Amazon Inspector에서 제공하는 보안 평가를 사용하여 EC2 인스턴스의 취약성 확인,Amazon Inspector를 사용하여 S3에 저장된 데이터에 대한 악의적인 활동을 모니터링합니다. Amazon GuardDuty에서 제공하는 보안 평가를 사용하여 EC2 인스턴스의 취약성 확인,Amazon GuardDuty를 사용하여 S3에 저장된 데이터에 대한 모든 악의적인 활동을 모니터링합니다. Amazon Inspector에서 제공하는 보안 평가를 사용하여 EC2 인스턴스의 취약성 확인,,,0,,
udemy,CLF-01,60,A company has a web application that runs 24*7 in the production environment. The development team at the company runs a clone of the same application in the dev environment for up to 8 hours every day. The company wants to build the MOST cost-optimal solution by deploying these applications using the best-fit pricing options for EC2 instances.What would you recommend?,D,D,Use reserved EC2 instances for the production application and spot instances for the dev application,Use reserved EC2 instances for the production application and spot block instances for the dev application,Use on-demand EC2 instances for the production application and spot instances for the dev application,Use reserved EC2 instances for the production application and on-demand instances for the dev application,,,,회사에는 프로덕션 환경에서 24*7 실행되는 웹 애플리케이션이 있습니다. 회사의 개발 팀은 매일 최대 8시간 동안 개발 환경에서 동일한 애플리케이션의 복제본을 실행합니다. 이 회사는 EC2 인스턴스에 가장 적합한 가격 옵션을 사용하여 이러한 애플리케이션을 배포함으로써 가장 비용 최적화된 솔루션을 구축하고자 합니다.무엇을 추천하나요?,프로덕션 애플리케이션에는 예약된 EC2 인스턴스를 사용하고 개발 애플리케이션에는 스팟 인스턴스를 사용하십시오.,프로덕션 애플리케이션에는 예약된 EC2 인스턴스를 사용하고 개발 애플리케이션에는 스팟 블록 인스턴스를 사용하십시오.,프로덕션 애플리케이션에는 온디맨드 EC2 인스턴스를 사용하고 개발 애플리케이션에는 스팟 인스턴스를 사용하십시오.,프로덕션 애플리케이션에는 예약된 EC2 인스턴스를 사용하고 개발 애플리케이션에는 온디맨드 인스턴스를 사용합니다.,,,0,,
udemy,CLF-01,61,The development team at an e-commerce startup has set up multiple microservices running on EC2 instances under an Application Load Balancer. The team wants to route traffic to multiple back-end services based on the URL path of the HTTP header. So it wants requests for https://www.example.com/orders to go to a specific microservice and requests for https://www.example.com/products to go to another microservice.Which of the following features of Application Load Balancers can be used for this use-case?,B,B,Host-based Routing,Path-based Routing,HTTP header-based routing,Query string parameter-based routing,,,,전자상거래 스타트업의 개발 팀은 Application Load Balancer 아래의 EC2 인스턴스에서 실행되는 여러 마이크로서비스를 설정했습니다. 팀은 HTTP 헤더의 URL 경로를 기반으로 트래픽을 여러 백엔드 서비스로 라우팅하려고 합니다. 따라서 https://www.example.com/orders에 대한 요청이 특정 마이크로 서비스로 이동하고 https://www.example.com/products에 대한 요청이 다른 마이크로 서비스로 이동하기를 원합니다.Application Load Balancer의 다음 기능 중 이 사용 사례에 사용할 수 있는 것은 무엇입니까?,호스트 기반 라우팅,경로 기반 라우팅,HTTP 헤더 기반 라우팅,쿼리 문자열 매개변수 기반 라우팅,,,0,,
udemy,CLF-01,62,"A data analytics company measures what the consumers watch and what advertising they’re exposed to. This real-time data is ingested into its on-premises data center and subsequently, the daily data feed is compressed into a single file and uploaded on Amazon S3 for backup. The typical compressed file size is around 2 GB.Which of the following is the fastest way to upload the daily compressed file into S3?",A,A,Upload the compressed file using multipart upload with S3 transfer acceleration,Upload the compressed file using multipart upload,FTP the compressed file into an EC2 instance that runs in the same region as the S3 bucket. Then transfer the file from the EC2 instance into the S3 bucket,Upload the compressed file in a single operation,,,,데이터 분석 회사는 소비자가 무엇을 보고 어떤 광고에 노출되는지 측정합니다. 이 실시간 데이터는 온프레미스 데이터 센터로 수집된 후 일일 데이터 피드가 단일 파일로 압축되고 백업을 위해 Amazon S3에 업로드됩니다. 일반적인 압축 파일 크기는 약 2GB입니다.다음 중 매일 압축된 파일을 S3에 업로드하는 가장 빠른 방법은 무엇입니까?,S3 전송 가속화와 함께 멀티파트 업로드를 사용하여 압축 파일 업로드,멀티파트 업로드를 사용하여 압축 파일 업로드,압축 파일을 S3 버킷과 동일한 리전에서 실행되는 EC2 인스턴스로 FTP합니다. 그런 다음 EC2 인스턴스에서 S3 버킷으로 파일을 전송합니다.,단일 작업으로 압축 파일 업로드,,,0,,
udemy,CLF-01,63,"The payroll department at a company initiates several computationally intensive workloads on EC2 instances at a designated hour on the last day of every month. The payroll department has noticed a trend of severe performance lag during this hour. The engineering team has figured out a solution by using Auto Scaling Group for these EC2 instances and making sure that 10 EC2 instances are available during this peak usage hour. For normal operations only 2 EC2 instances are enough to cater to the workload.As a solutions architect, which of the following steps would you recommend to implement the solution?",A,A,Configure your Auto Scaling group by creating a scheduled action that kicks-off at the designated hour on the last day of the month. Set the desired capacity of instances to 10. This causes the scale-out to happen before peak traffic kicks in at the designated hour,Configure your Auto Scaling group by creating a scheduled action that kicks-off at the designated hour on the last day of the month. Set the min count as well as the max count of instances to 10. This causes the scale-out to happen before peak traffic kicks in at the designated hour,Configure your Auto Scaling group by creating a simple tracking policy and setting the instance count to 10 at the designated hour. This causes the scale-out to happen before peak traffic kicks in at the designated hour,Configure your Auto Scaling group by creating a target tracking policy and setting the instance count to 10 at the designated hour. This causes the scale-out to happen before peak traffic kicks in at the designated hour,,,,회사의 급여 부서는 매달 마지막 날 지정된 시간에 EC2 인스턴스에서 여러 컴퓨팅 집약적 워크로드를 시작합니다. 급여 부서는 이 시간 동안 심각한 성능 지연 경향을 발견했습니다. 엔지니어링 팀은 이러한 EC2 인스턴스에 대해 Auto Scaling Group을 사용하고 이 피크 사용 시간 동안 10개의 EC2 인스턴스를 사용할 수 있도록 하는 솔루션을 찾았습니다. 일반 작업의 경우 2개의 EC2 인스턴스만 있으면 워크로드를 처리하기에 충분합니다.솔루션 설계자로서 다음 중 솔루션 구현을 위해 권장하는 단계는 무엇입니까?,매월 마지막 날 지정된 시간에 시작되는 예약 작업을 생성하여 Auto Scaling 그룹을 구성합니다. 인스턴스의 원하는 용량을 10으로 설정합니다. 이렇게 하면 지정된 시간에 최대 트래픽이 시작되기 전에 확장이 발생합니다.,매월 마지막 날 지정된 시간에 시작되는 예약 작업을 생성하여 Auto Scaling 그룹을 구성합니다. 최소 인스턴스 수와 최대 인스턴스 수를 10으로 설정합니다. 이렇게 하면 지정된 시간에 피크 트래픽이 시작되기 전에 확장이 발생합니다.,간단한 추적 정책을 생성하고 지정된 시간에 인스턴스 수를 10으로 설정하여 Auto Scaling 그룹을 구성합니다. 이렇게 하면 지정된 시간에 피크 트래픽이 시작되기 전에 확장이 발생합니다.,대상 추적 정책을 생성하고 지정된 시간에 인스턴스 수를 10으로 설정하여 Auto Scaling 그룹을 구성합니다. 이렇게 하면 지정된 시간에 피크 트래픽이 시작되기 전에 확장이 발생합니다.,,,0,,
udemy,CLF-01,64,A retail company has set up a Network Load Balancer (NLB) having a target group that is configured to use an Amazon EC2 Auto Scaling group with multiple EC2 instances (across 3 Availability Zones) that run the web service. The company is getting poor feedback from its customers regarding the application's availability as the NLB is unable to detect HTTP errors for the application. These HTTP errors require a manual restart of the EC2 instances that run the web service.The company has hired you as an AWS Certified Solutions Architect Associate to build the best-fit solution that does not require custom development/scripting effort. Which of the following will you suggest?,D,D,Configure HTTP health checks on the Network Load Balancer (NLB) by pointing to the URL of the application. Leverage the Auto Scaling group to replace unhealthy instances,"Set up a cron job on the EC2 instances to inspect the web application's logs at a regular frequency. When HTTP errors are detected, force an application restart",Set up a CloudWatch alarm to monitor the UnhealthyHostCount metric for the NLB. Leverage the Auto Scaling group to replace unhealthy instances when the alarm is in the ALARM state,Replace the Network Load Balancer (NLB) with an Application Load Balancer (ALB) and configure HTTP health checks on the ALB by pointing to the URL of the application. Leverage the Auto Scaling group to replace unhealthy instances,,,,소매 회사는 웹 서비스를 실행하는 여러 EC2 인스턴스(가용 영역 3개에 걸쳐)와 함께 Amazon EC2 Auto Scaling 그룹을 사용하도록 구성된 대상 그룹이 있는 NLB(Network Load Balancer)를 설정했습니다. NLB가 응용 프로그램에 대한 HTTP 오류를 감지할 수 없기 때문에 회사는 응용 프로그램의 가용성에 대해 고객으로부터 좋지 않은 피드백을 받고 있습니다. 이러한 HTTP 오류는 웹 서비스를 실행하는 EC2 인스턴스를 수동으로 다시 시작해야 합니다.이 회사는 맞춤형 개발/스크립팅 노력이 필요하지 않은 최적의 솔루션을 구축하기 위해 귀하를 AWS 공인 솔루션 아키텍트 어소시에이트로 고용했습니다. 다음 중 무엇을 제안하시겠습니까?,애플리케이션의 URL을 지정하여 NLB(Network Load Balancer)에서 HTTP 상태 확인을 구성합니다. Auto Scaling 그룹을 활용하여 비정상 인스턴스 교체,정기적으로 웹 애플리케이션의 로그를 검사하도록 EC2 인스턴스에 cron 작업을 설정합니다. HTTP 오류가 감지되면 애플리케이션을 강제로 다시 시작합니다.,NLB에 대한 UnhealthyHostCount 지표를 모니터링하도록 CloudWatch 경보를 설정합니다. 경보가 ALARM 상태일 때 Auto Scaling 그룹을 활용하여 비정상 인스턴스 교체,NLB(Network Load Balancer)를 ALB(Application Load Balancer)로 교체하고 애플리케이션의 URL을 지정하여 ALB에서 HTTP 상태 확인을 구성합니다. Auto Scaling 그룹을 활용하여 비정상 인스턴스 교체,,,0,,
udemy,CLF-01,65,"CloudFront offers a multi-tier cache in the form of regional edge caches that improve latency. However, there are certain content types that bypass the regional edge cache, and go directly to the origin.Which of the following content types skip the regional edge cache? (Select two)",AD,AD,"Dynamic content, as determined at request time (cache-behavior configured to forward all headers)",User-generated videos,"Static content such as style sheets, JavaScript files",Proxy methods PUT/POST/PATCH/OPTIONS/DELETE go directly to the origin,E-commerce assets such as product photos,,,CloudFront는 지연 시간을 개선하는 지역 에지 캐시 형태의 다중 계층 캐시를 제공합니다. 그러나 지역 에지 캐시를 우회하고 오리진으로 직접 이동하는 특정 콘텐츠 유형이 있습니다.다음 중 리전 에지 캐시를 건너뛰는 콘텐츠 유형은 무엇인가요? (2개 선택),요청 시 결정되는 동적 콘텐츠(모든 헤더를 전달하도록 구성된 캐시 동작),사용자 제작 동영상,"스타일 시트, JavaScript 파일과 같은 정적 콘텐츠",프록시 메소드 PUT/POST/PATCH/OPTIONS/DELETE는 원본으로 직접 이동합니다.,제품 사진과 같은 전자상거래 자산,,0,,
